"Year","Quarter","Subarea","Species","CPUE"
1992,3,"48E9","Clupea harengus",25
1992,3,"48F0","Clupea harengus",36
1992,3,"48F1","Clupea harengus",7
1992,3,"48F2","Clupea harengus",1
1992,3,"49E7","Clupea harengus",51
1992,3,"49E8","Clupea harengus",12
1992,3,"49E9","Clupea harengus",44
1992,3,"49F0","Clupea harengus",41
1992,3,"49F1","Clupea harengus",45.5
1992,3,"49F2","Clupea harengus",4.5
1992,3,"49F3","Clupea harengus",84
1992,3,"50E8","Clupea harengus",29
1992,3,"50E9","Clupea harengus",127
1992,3,"50F0","Clupea harengus",7
1992,3,"50F1","Clupea harengus",11
1992,3,"50F2","Clupea harengus",4
1992,3,"51E8","Clupea harengus",868
1992,3,"51E9","Clupea harengus",2672
1992,3,"51F0","Clupea harengus",403.5
1992,3,"51F1","Clupea harengus",104
1992,3,"51F2","Clupea harengus",0
1993,1,"31F2","Clupea harengus",14993.5
1993,1,"32F1","Clupea harengus",10
1993,1,"32F2","Clupea harengus",352
1993,1,"32F3","Clupea harengus",228
1993,1,"33F1","Clupea harengus",7
1993,1,"33F2","Clupea harengus",17
1993,1,"33F3","Clupea harengus",559.5
1993,1,"33F4","Clupea harengus",3624.5
1993,1,"34F1","Clupea harengus",0
1993,1,"34F2","Clupea harengus",8
1993,1,"34F3","Clupea harengus",6051
1993,1,"34F4","Clupea harengus",538.002
1993,1,"35F0","Clupea harengus",331
1993,1,"35F1","Clupea harengus",24
1993,1,"35F2","Clupea harengus",651
1993,1,"35F3","Clupea harengus",195
1993,1,"35F4","Clupea harengus",988
1993,1,"36F0","Clupea harengus",344
1993,1,"36F1","Clupea harengus",4836.5
1993,1,"36F2","Clupea harengus",373
1993,1,"36F3","Clupea harengus",680.498
1993,1,"36F4","Clupea harengus",1237.375
1993,1,"36F5","Clupea harengus",7055.833
1993,1,"36F6","Clupea harengus",1077.5
1993,1,"36F7","Clupea harengus",1501
1993,1,"37E9","Clupea harengus",204
1993,1,"37F0","Clupea harengus",927.5
1993,1,"37F1","Clupea harengus",4484.5
1993,1,"37F2","Clupea harengus",3992.335
1993,1,"37F3","Clupea harengus",13064.003
1993,1,"37F4","Clupea harengus",8056.713
1993,1,"37F5","Clupea harengus",3190
1993,1,"37F6","Clupea harengus",2503
1993,1,"37F7","Clupea harengus",1557
1993,1,"37F8","Clupea harengus",20
1993,1,"38E9","Clupea harengus",686
1993,1,"38F0","Clupea harengus",6969
1993,1,"38F1","Clupea harengus",2266.5
1993,1,"38F2","Clupea harengus",3422
1993,1,"38F3","Clupea harengus",5614.5
1993,1,"38F4","Clupea harengus",1301
1993,1,"38F5","Clupea harengus",904.25
1993,1,"38F6","Clupea harengus",1862
1993,1,"38F7","Clupea harengus",202
1993,1,"38F8","Clupea harengus",267
1993,1,"39E8","Clupea harengus",127
1993,1,"39E9","Clupea harengus",1041
1993,1,"39F0","Clupea harengus",18147.5
1993,1,"39F1","Clupea harengus",138
1993,1,"39F2","Clupea harengus",464
1993,1,"39F3","Clupea harengus",2124
1993,1,"39F4","Clupea harengus",1490
1993,1,"39F5","Clupea harengus",6561.5
1993,1,"39F6","Clupea harengus",900.667
1993,1,"39F7","Clupea harengus",6560.332
1993,1,"39F8","Clupea harengus",2107
1993,1,"40E8","Clupea harengus",1957.5
1993,1,"40E9","Clupea harengus",784
1993,1,"40F0","Clupea harengus",592
1993,1,"40F1","Clupea harengus",74
1993,1,"40F2","Clupea harengus",431
1993,1,"40F3","Clupea harengus",6741.5
1993,1,"40F4","Clupea harengus",4600
1993,1,"40F5","Clupea harengus",1793
1993,1,"40F6","Clupea harengus",1578.5
1993,1,"40F7","Clupea harengus",4475
1993,1,"41E7","Clupea harengus",3124.5
1993,1,"41E8","Clupea harengus",1578.5
1993,1,"41E9","Clupea harengus",969.5
1993,1,"41F0","Clupea harengus",685.5
1993,1,"41F1","Clupea harengus",24
1993,1,"41F2","Clupea harengus",117
1993,1,"41F3","Clupea harengus",5875.5
1993,1,"41F4","Clupea harengus",10494.5
1993,1,"41F5","Clupea harengus",2123
1993,1,"41F6","Clupea harengus",1012
1993,1,"41F7","Clupea harengus",894
1993,1,"41G0","Clupea harengus",48
1993,1,"41G1","Clupea harengus",9752.5
1993,1,"41G2","Clupea harengus",9002.001
1993,1,"42E7","Clupea harengus",7504
1993,1,"42E8","Clupea harengus",1532.5
1993,1,"42E9","Clupea harengus",2444
1993,1,"42F0","Clupea harengus",137
1993,1,"42F1","Clupea harengus",12
1993,1,"42F2","Clupea harengus",304.5
1993,1,"42F3","Clupea harengus",561.5
1993,1,"42F4","Clupea harengus",293.666
1993,1,"42F5","Clupea harengus",7504.667
1993,1,"42F6","Clupea harengus",104.666
1993,1,"42F7","Clupea harengus",81
1993,1,"42G1","Clupea harengus",29197.669
1993,1,"42G2","Clupea harengus",33078.5
1993,1,"43E8","Clupea harengus",14
1993,1,"43E9","Clupea harengus",64
1993,1,"43F0","Clupea harengus",74
1993,1,"43F1","Clupea harengus",1619.5
1993,1,"43F2","Clupea harengus",28190.5
1993,1,"43F3","Clupea harengus",1173.5
1993,1,"43F4","Clupea harengus",131
1993,1,"43F5","Clupea harengus",1843
1993,1,"43F6","Clupea harengus",844.5
1993,1,"43F7","Clupea harengus",749
1993,1,"43F8","Clupea harengus",1652
1993,1,"43G0","Clupea harengus",27801
1993,1,"43G1","Clupea harengus",44947.834
1993,1,"43G2","Clupea harengus",82928.5
1993,1,"44E6","Clupea harengus",1675.5
1993,1,"44E7","Clupea harengus",729
1993,1,"44E8","Clupea harengus",108
1993,1,"44E9","Clupea harengus",68
1993,1,"44F0","Clupea harengus",251
1993,1,"44F1","Clupea harengus",1369
1993,1,"44F2","Clupea harengus",390
1993,1,"44F3","Clupea harengus",8.5
1993,1,"44F4","Clupea harengus",262
1993,1,"44F5","Clupea harengus",3807
1993,1,"44F8","Clupea harengus",4941.668
1993,1,"44F9","Clupea harengus",16194.339
1993,1,"44G0","Clupea harengus",10700.336
1993,1,"44G1","Clupea harengus",11501.334
1993,1,"45E6","Clupea harengus",795.5
1993,1,"45E7","Clupea harengus",417.5
1993,1,"45E8","Clupea harengus",21773
1993,1,"45E9","Clupea harengus",0
1993,1,"45F0","Clupea harengus",0
1993,1,"45F1","Clupea harengus",113.5
1993,1,"45F2","Clupea harengus",199
1993,1,"45F3","Clupea harengus",166
1993,1,"45F4","Clupea harengus",0
1993,1,"45F9","Clupea harengus",133
1993,1,"45G0","Clupea harengus",4865
1993,1,"45G1","Clupea harengus",7970
1993,1,"46E7","Clupea harengus",20
1993,1,"46E8","Clupea harengus",8.001
1993,1,"46E9","Clupea harengus",6
1993,1,"46F0","Clupea harengus",1.5
1993,1,"46F1","Clupea harengus",50
1993,1,"46F2","Clupea harengus",1284
1993,1,"46F3","Clupea harengus",66
1993,1,"46G0","Clupea harengus",76650
1993,1,"46G1","Clupea harengus",348533
1993,1,"47E7","Clupea harengus",3
1993,1,"47E8","Clupea harengus",6.5
1993,1,"47E9","Clupea harengus",4.5
1993,1,"47F0","Clupea harengus",30
1993,1,"47F1","Clupea harengus",51
1993,1,"47F2","Clupea harengus",54
1993,1,"47F3","Clupea harengus",867
1993,1,"48E7","Clupea harengus",1
1993,1,"48E8","Clupea harengus",182.667
1993,1,"48E9","Clupea harengus",1
1993,1,"48F0","Clupea harengus",186
1993,1,"48F1","Clupea harengus",95
1993,1,"48F2","Clupea harengus",1
1993,1,"48F3","Clupea harengus",32
1993,1,"49E8","Clupea harengus",9
1993,1,"49E9","Clupea harengus",2.5
1993,1,"49F0","Clupea harengus",13
1993,1,"49F1","Clupea harengus",30
1993,1,"49F2","Clupea harengus",4
1993,1,"49F3","Clupea harengus",94
1993,1,"50E8","Clupea harengus",25.5
1993,1,"50E9","Clupea harengus",22
1993,1,"50F0","Clupea harengus",2
1993,1,"50F1","Clupea harengus",22
1993,1,"50F2","Clupea harengus",338
1993,1,"50F3","Clupea harengus",92
1993,1,"51E8","Clupea harengus",894
1993,1,"51E9","Clupea harengus",2753
1993,1,"51F0","Clupea harengus",30
1993,1,"51F1","Clupea harengus",215
1993,1,"51F2","Clupea harengus",72
1993,3,"31F2","Clupea harengus",2
1993,3,"32F1","Clupea harengus",29
1993,3,"32F2","Clupea harengus",0
1993,3,"32F3","Clupea harengus",3316
1993,3,"33F1","Clupea harengus",2
1993,3,"33F2","Clupea harengus",17
1993,3,"33F3","Clupea harengus",5
1993,3,"33F4","Clupea harengus",2
1993,3,"34F1","Clupea harengus",2
1993,3,"34F2","Clupea harengus",8
1993,3,"34F3","Clupea harengus",0
1993,3,"34F4","Clupea harengus",22
1993,3,"35F0","Clupea harengus",16
1993,3,"35F1","Clupea harengus",53
1993,3,"35F2","Clupea harengus",31
1993,3,"35F3","Clupea harengus",9
1993,3,"35F4","Clupea harengus",12.5
1993,3,"36F0","Clupea harengus",644.5
1993,3,"36F1","Clupea harengus",606.5
1993,3,"36F2","Clupea harengus",12560
1993,3,"36F3","Clupea harengus",444.665
1993,3,"36F4","Clupea harengus",930.166
1993,3,"36F5","Clupea harengus",3792
1993,3,"36F6","Clupea harengus",0
1993,3,"36F7","Clupea harengus",0
1993,3,"37E9","Clupea harengus",24
1993,3,"37F0","Clupea harengus",94.5
1993,3,"37F1","Clupea harengus",8338
1993,3,"37F2","Clupea harengus",2536.5
1993,3,"37F3","Clupea harengus",1002.25
1993,3,"37F4","Clupea harengus",1427
1993,3,"37F5","Clupea harengus",5739
1993,3,"37F6","Clupea harengus",2591
1993,3,"37F7","Clupea harengus",4861.666
1993,3,"37F8","Clupea harengus",4425.333
1993,3,"38E9","Clupea harengus",5476.667
1993,3,"38F0","Clupea harengus",12077.996
1993,3,"38F1","Clupea harengus",81.002
1993,3,"38F2","Clupea harengus",17
1993,3,"38F3","Clupea harengus",10650
1993,3,"38F4","Clupea harengus",1194.5
1993,3,"38F5","Clupea harengus",1110
1993,3,"38F6","Clupea harengus",13757.5
1993,3,"38F7","Clupea harengus",10241.5
1993,3,"38F8","Clupea harengus",7970
1993,3,"39E8","Clupea harengus",2532
1993,3,"39E9","Clupea harengus",11979.5
1993,3,"39F0","Clupea harengus",15147.5
1993,3,"39F1","Clupea harengus",11
1993,3,"39F2","Clupea harengus",13909
1993,3,"39F3","Clupea harengus",17361
1993,3,"39F4","Clupea harengus",12684.5
1993,3,"39F5","Clupea harengus",7586.5
1993,3,"39F6","Clupea harengus",7110.5
1993,3,"39F7","Clupea harengus",8871
1993,3,"39F8","Clupea harengus",10837
1993,3,"40E8","Clupea harengus",152
1993,3,"40E9","Clupea harengus",1295.333
1993,3,"40F0","Clupea harengus",2192.5
1993,3,"40F1","Clupea harengus",2870.5
1993,3,"40F2","Clupea harengus",24
1993,3,"40F3","Clupea harengus",2
1993,3,"40F4","Clupea harengus",2
1993,3,"40F5","Clupea harengus",41183.5
1993,3,"40F6","Clupea harengus",7084
1993,3,"40F7","Clupea harengus",10122
1993,3,"41E7","Clupea harengus",1
1993,3,"41E8","Clupea harengus",29
1993,3,"41E9","Clupea harengus",51
1993,3,"41F0","Clupea harengus",338
1993,3,"41F1","Clupea harengus",245
1993,3,"41F2","Clupea harengus",2.5
1993,3,"41F3","Clupea harengus",26.5
1993,3,"41F4","Clupea harengus",6882
1993,3,"41F5","Clupea harengus",78702
1993,3,"41F6","Clupea harengus",5825.5
1993,3,"41F7","Clupea harengus",0
1993,3,"41G0","Clupea harengus",2334
1993,3,"41G1","Clupea harengus",3707.5
1993,3,"41G2","Clupea harengus",3545.5
1993,3,"42E7","Clupea harengus",18
1993,3,"42E8","Clupea harengus",75
1993,3,"42E9","Clupea harengus",3494.5
1993,3,"42F0","Clupea harengus",66
1993,3,"42F1","Clupea harengus",3105.5
1993,3,"42F2","Clupea harengus",27.5
1993,3,"42F3","Clupea harengus",3.5
1993,3,"42F4","Clupea harengus",18
1993,3,"42F6","Clupea harengus",14239
1993,3,"42F7","Clupea harengus",52811
1993,3,"42G1","Clupea harengus",2966.336
1993,3,"42G2","Clupea harengus",308579.2
1993,3,"43E8","Clupea harengus",1717.332
1993,3,"43E9","Clupea harengus",10263.998
1993,3,"43F0","Clupea harengus",6250
1993,3,"43F1","Clupea harengus",5506.331
1993,3,"43F2","Clupea harengus",71
1993,3,"43F3","Clupea harengus",1.666
1993,3,"43F4","Clupea harengus",4
1993,3,"43F5","Clupea harengus",2
1993,3,"43F6","Clupea harengus",48
1993,3,"43F7","Clupea harengus",148
1993,3,"43F8","Clupea harengus",2
1993,3,"43G0","Clupea harengus",14
1993,3,"43G1","Clupea harengus",26362.668
1993,3,"43G2","Clupea harengus",34469
1993,3,"44E6","Clupea harengus",34
1993,3,"44E7","Clupea harengus",331
1993,3,"44E8","Clupea harengus",16001
1993,3,"44E9","Clupea harengus",537.669
1993,3,"44F0","Clupea harengus",1399
1993,3,"44F1","Clupea harengus",480.001
1993,3,"44F2","Clupea harengus",7702
1993,3,"44F3","Clupea harengus",65.333
1993,3,"44F4","Clupea harengus",14.666
1993,3,"44F5","Clupea harengus",212
1993,3,"44F8","Clupea harengus",6214.668
1993,3,"44F9","Clupea harengus",7109.335
1993,3,"44G0","Clupea harengus",12641
1993,3,"44G1","Clupea harengus",100332.5
1993,3,"45E6","Clupea harengus",0
1993,3,"45E7","Clupea harengus",54
1993,3,"45E8","Clupea harengus",115.5
1993,3,"45E9","Clupea harengus",1802.5
1993,3,"45F0","Clupea harengus",13
1993,3,"45F1","Clupea harengus",970.5
1993,3,"45F2","Clupea harengus",44
1993,3,"45F3","Clupea harengus",110
1993,3,"45F4","Clupea harengus",4
1993,3,"45F9","Clupea harengus",7
1993,3,"45G0","Clupea harengus",0.667
1993,3,"45G1","Clupea harengus",27724
1993,3,"46E7","Clupea harengus",144
1993,3,"46E8","Clupea harengus",327
1993,3,"46E9","Clupea harengus",367
1993,3,"46F0","Clupea harengus",4
1993,3,"46F1","Clupea harengus",27
1993,3,"46F2","Clupea harengus",1262
1993,3,"46F3","Clupea harengus",93
1993,3,"46G0","Clupea harengus",8165.001
1993,3,"47E7","Clupea harengus",118.5
1993,3,"47E8","Clupea harengus",295
1993,3,"47E9","Clupea harengus",374
1993,3,"47F0","Clupea harengus",87
1993,3,"47F1","Clupea harengus",138
1993,3,"47F2","Clupea harengus",134
1993,3,"47F3","Clupea harengus",6
1993,3,"48E7","Clupea harengus",614
1993,3,"48E8","Clupea harengus",51
1993,3,"48E9","Clupea harengus",393
1993,3,"48F0","Clupea harengus",22
1993,3,"48F1","Clupea harengus",86
1993,3,"48F2","Clupea harengus",199
1993,3,"49E7","Clupea harengus",138
1993,3,"49E8","Clupea harengus",214
1993,3,"49E9","Clupea harengus",319
1993,3,"49F0","Clupea harengus",652
1993,3,"49F1","Clupea harengus",99.5
1993,3,"49F2","Clupea harengus",25
1993,3,"49F3","Clupea harengus",2
1993,3,"50E8","Clupea harengus",346
1993,3,"50E9","Clupea harengus",49
1993,3,"50F0","Clupea harengus",55
1993,3,"50F1","Clupea harengus",38
1993,3,"50F2","Clupea harengus",2
1993,3,"51E8","Clupea harengus",0
1993,3,"51E9","Clupea harengus",0
1993,3,"51F0","Clupea harengus",231
1993,3,"51F1","Clupea harengus",87.5
1993,3,"51F2","Clupea harengus",0
1994,1,"31F1","Clupea harengus",0
1994,1,"31F2","Clupea harengus",7260.5
1994,1,"32F1","Clupea harengus",12
1994,1,"32F2","Clupea harengus",17209
1994,1,"32F3","Clupea harengus",1720
1994,1,"33F1","Clupea harengus",0
1994,1,"33F2","Clupea harengus",12
1994,1,"33F3","Clupea harengus",1381
1994,1,"33F4","Clupea harengus",636
1994,1,"34F1","Clupea harengus",1
1994,1,"34F2","Clupea harengus",62
1994,1,"34F3","Clupea harengus",611
1994,1,"34F4","Clupea harengus",2540
1994,1,"35F0","Clupea harengus",19
1994,1,"35F1","Clupea harengus",13
1994,1,"35F2","Clupea harengus",233
1994,1,"35F3","Clupea harengus",2431.5
1994,1,"35F4","Clupea harengus",6536
1994,1,"36F0","Clupea harengus",486
1994,1,"36F1","Clupea harengus",1089
1994,1,"36F2","Clupea harengus",195
1994,1,"36F3","Clupea harengus",924.335
1994,1,"36F4","Clupea harengus",7961.5
1994,1,"36F5","Clupea harengus",1920
1994,1,"36F6","Clupea harengus",6716.5
1994,1,"36F7","Clupea harengus",415
1994,1,"37E9","Clupea harengus",821
1994,1,"37F0","Clupea harengus",3888
1994,1,"37F1","Clupea harengus",1758
1994,1,"37F2","Clupea harengus",4807.668
1994,1,"37F3","Clupea harengus",2067
1994,1,"37F4","Clupea harengus",3460.5
1994,1,"37F5","Clupea harengus",2585
1994,1,"37F6","Clupea harengus",1367
1994,1,"37F7","Clupea harengus",2060
1994,1,"37F8","Clupea harengus",224
1994,1,"38E9","Clupea harengus",1283
1994,1,"38F0","Clupea harengus",8583.5
1994,1,"38F1","Clupea harengus",1193.5
1994,1,"38F2","Clupea harengus",26.001
1994,1,"38F3","Clupea harengus",7619.5
1994,1,"38F4","Clupea harengus",5647
1994,1,"38F5","Clupea harengus",2295.5
1994,1,"38F6","Clupea harengus",2749.5
1994,1,"38F7","Clupea harengus",1957.5
1994,1,"38F8","Clupea harengus",128
1994,1,"39E8","Clupea harengus",30
1994,1,"39E9","Clupea harengus",262
1994,1,"39F0","Clupea harengus",339.666
1994,1,"39F1","Clupea harengus",3549.997
1994,1,"39F2","Clupea harengus",210.333
1994,1,"39F3","Clupea harengus",110
1994,1,"39F4","Clupea harengus",5337
1994,1,"39F5","Clupea harengus",5662
1994,1,"39F6","Clupea harengus",5095.5
1994,1,"39F7","Clupea harengus",1174.5
1994,1,"39F8","Clupea harengus",223
1994,1,"40E8","Clupea harengus",415.5
1994,1,"40E9","Clupea harengus",2466
1994,1,"40F0","Clupea harengus",1003
1994,1,"40F1","Clupea harengus",944.666
1994,1,"40F2","Clupea harengus",66595.5
1994,1,"40F3","Clupea harengus",6431
1994,1,"40F4","Clupea harengus",4525
1994,1,"40F5","Clupea harengus",3693.5
1994,1,"40F6","Clupea harengus",1394.333
1994,1,"40F7","Clupea harengus",1041.5
1994,1,"41E7","Clupea harengus",11423.5
1994,1,"41E8","Clupea harengus",943.003
1994,1,"41E9","Clupea harengus",94
1994,1,"41F0","Clupea harengus",81221.5
1994,1,"41F1","Clupea harengus",1159.332
1994,1,"41F2","Clupea harengus",690
1994,1,"41F3","Clupea harengus",582
1994,1,"41F4","Clupea harengus",5931.5
1994,1,"41F5","Clupea harengus",7253.5
1994,1,"41F6","Clupea harengus",1630
1994,1,"41F7","Clupea harengus",1498.668
1994,1,"41G0","Clupea harengus",1945
1994,1,"41G1","Clupea harengus",7134
1994,1,"41G2","Clupea harengus",16481.5
1994,1,"42E7","Clupea harengus",7501
1994,1,"42E8","Clupea harengus",233
1994,1,"42E9","Clupea harengus",198
1994,1,"42F0","Clupea harengus",6234.5
1994,1,"42F1","Clupea harengus",280
1994,1,"42F2","Clupea harengus",607.5
1994,1,"42F3","Clupea harengus",0
1994,1,"42F4","Clupea harengus",817.999
1994,1,"42F5","Clupea harengus",4094.999
1994,1,"42F6","Clupea harengus",196
1994,1,"42F7","Clupea harengus",83
1994,1,"42G1","Clupea harengus",4098.002
1994,1,"42G2","Clupea harengus",18750
1994,1,"43E8","Clupea harengus",2847.333
1994,1,"43E9","Clupea harengus",100.666
1994,1,"43F0","Clupea harengus",139.5
1994,1,"43F1","Clupea harengus",1974.5
1994,1,"43F2","Clupea harengus",205
1994,1,"43F3","Clupea harengus",3
1994,1,"43F4","Clupea harengus",137.668
1994,1,"43F5","Clupea harengus",1727.5
1994,1,"43F6","Clupea harengus",4166
1994,1,"43F7","Clupea harengus",203
1994,1,"43F8","Clupea harengus",2223
1994,1,"43G0","Clupea harengus",4572
1994,1,"43G1","Clupea harengus",14102.666
1994,1,"43G2","Clupea harengus",38044.5
1994,1,"44E6","Clupea harengus",8315
1994,1,"44E7","Clupea harengus",1991
1994,1,"44E8","Clupea harengus",89
1994,1,"44E9","Clupea harengus",412.001
1994,1,"44F0","Clupea harengus",7610.335
1994,1,"44F1","Clupea harengus",561
1994,1,"44F2","Clupea harengus",10
1994,1,"44F3","Clupea harengus",19
1994,1,"44F4","Clupea harengus",89
1994,1,"44F5","Clupea harengus",138
1994,1,"44F8","Clupea harengus",1122.336
1994,1,"44F9","Clupea harengus",15785.671
1994,1,"44G0","Clupea harengus",1239.75
1994,1,"44G1","Clupea harengus",6012.336
1994,1,"45E6","Clupea harengus",1311.5
1994,1,"45E7","Clupea harengus",51
1994,1,"45E8","Clupea harengus",4050
1994,1,"45E9","Clupea harengus",1898.999
1994,1,"45F0","Clupea harengus",1.999
1994,1,"45F1","Clupea harengus",454.5
1994,1,"45F2","Clupea harengus",152
1994,1,"45F3","Clupea harengus",912
1994,1,"45F4","Clupea harengus",468
1994,1,"45F9","Clupea harengus",426.5
1994,1,"45G0","Clupea harengus",1031.667
1994,1,"45G1","Clupea harengus",434.5
1994,1,"46E7","Clupea harengus",4630
1994,1,"46E8","Clupea harengus",54.5
1994,1,"46E9","Clupea harengus",1714.665
1994,1,"46F0","Clupea harengus",18.668
1994,1,"46F1","Clupea harengus",248.668
1994,1,"46F2","Clupea harengus",122
1994,1,"46F3","Clupea harengus",22.669
1994,1,"46G0","Clupea harengus",1136.997
1994,1,"46G1","Clupea harengus",896
1994,1,"47E7","Clupea harengus",56.5
1994,1,"47E8","Clupea harengus",3085.5
1994,1,"47E9","Clupea harengus",350
1994,1,"47F0","Clupea harengus",104
1994,1,"47F1","Clupea harengus",5
1994,1,"47F2","Clupea harengus",66
1994,1,"47F3","Clupea harengus",3
1994,1,"48E9","Clupea harengus",604
1994,1,"48F0","Clupea harengus",17
1994,1,"48F1","Clupea harengus",0
1994,1,"48F2","Clupea harengus",186
1994,1,"48F3","Clupea harengus",29
1994,1,"49F0","Clupea harengus",0
1994,1,"49F1","Clupea harengus",0
1994,1,"49F2","Clupea harengus",0
1994,1,"49F3","Clupea harengus",258.666
1994,1,"50F0","Clupea harengus",15
1994,1,"50F1","Clupea harengus",1
1994,1,"50F2","Clupea harengus",0
1994,1,"50F3","Clupea harengus",39
1994,1,"51E9","Clupea harengus",4
1994,1,"51F0","Clupea harengus",3
1994,1,"51F1","Clupea harengus",0
1994,1,"51F2","Clupea harengus",4
1994,3,"31F2","Clupea harengus",0
1994,3,"32F1","Clupea harengus",41
1994,3,"32F2","Clupea harengus",0
1994,3,"32F3","Clupea harengus",589
1994,3,"33F1","Clupea harengus",273
1994,3,"33F2","Clupea harengus",88
1994,3,"33F3","Clupea harengus",49
1994,3,"33F4","Clupea harengus",20
1994,3,"34F1","Clupea harengus",110
1994,3,"34F2","Clupea harengus",3
1994,3,"34F3","Clupea harengus",7
1994,3,"34F4","Clupea harengus",1722.5
1994,3,"35F0","Clupea harengus",27880.5
1994,3,"35F1","Clupea harengus",626
1994,3,"35F2","Clupea harengus",694
1994,3,"35F3","Clupea harengus",562
1994,3,"35F4","Clupea harengus",0
1994,3,"36F0","Clupea harengus",243
1994,3,"36F1","Clupea harengus",4298
1994,3,"36F2","Clupea harengus",56
1994,3,"36F3","Clupea harengus",0
1994,3,"36F4","Clupea harengus",737.333
1994,3,"36F5","Clupea harengus",23
1994,3,"36F6","Clupea harengus",0
1994,3,"36F7","Clupea harengus",3735
1994,3,"37E9","Clupea harengus",1805
